,Unnamed: 0,time,Day,Hour,Price,ERR,Date
12335,12335,2022-05-01 07:55:09.833291,Sunday,07:55,11.0,,2022-05-01
12336,12336,2022-05-01 07:55:35.019961,Sunday,07:55,15.0,,2022-05-01
12337,12337,2022-05-01 07:56:00.128500,Sunday,07:56,15.0,,2022-05-01
12338,12338,2022-05-01 07:56:25.215343,Sunday,07:56,15.0,,2022-05-01
12339,12339,2022-05-01 07:56:50.417640,Sunday,07:56,15.0,,2022-05-01
12340,12340,2022-05-01 07:57:15.522405,Sunday,07:57,15.0,,2022-05-01
12341,12341,2022-05-01 07:57:40.646602,Sunday,07:57,15.0,,2022-05-01
12342,12342,2022-05-01 07:58:05.792520,Sunday,07:58,15.0,,2022-05-01
12343,12343,2022-05-01 07:58:30.895614,Sunday,07:58,15.0,,2022-05-01
12344,12344,2022-05-01 07:58:56.066635,Sunday,07:58,15.0,,2022-05-01
12345,12345,2022-05-01 07:59:21.250672,Sunday,07:59,19.0,,2022-05-01
12346,12346,2022-05-01 07:59:46.406046,Sunday,07:59,19.0,,2022-05-01
12347,12347,2022-05-01 08:00:11.528278,Sunday,08:00,19.0,,2022-05-01
12348,12348,2022-05-01 08:00:36.683651,Sunday,08:00,23.0,,2022-05-01
12349,12349,2022-05-01 08:01:01.807776,Sunday,08:01,23.0,,2022-05-01
12350,12350,2022-05-01 08:01:26.912507,Sunday,08:01,27.0,,2022-05-01
12351,12351,2022-05-01 08:01:52.146974,Sunday,08:01,27.0,,2022-05-01
12352,12352,2022-05-01 08:02:17.237212,Sunday,08:02,28.0,,2022-05-01
12353,12353,2022-05-01 08:02:42.361338,Sunday,08:02,28.0,,2022-05-01
12354,12354,2022-05-01 08:03:07.557807,Sunday,08:03,28.0,,2022-05-01
12355,12355,2022-05-01 08:03:32.681939,Sunday,08:03,28.0,,2022-05-01
12356,12356,2022-05-01 08:03:57.806033,Sunday,08:03,28.0,,2022-05-01
12357,12357,2022-05-01 08:04:22.975621,Sunday,08:04,32.0,,2022-05-01
12358,12358,2022-05-01 08:04:48.193442,Sunday,08:04,32.0,,2022-05-01
12359,12359,2022-05-01 08:05:13.309231,Sunday,08:05,32.0,,2022-05-01
12360,12360,2022-05-01 08:05:38.495807,Sunday,08:05,32.0,,2022-05-01
12361,12361,2022-05-01 08:06:03.602285,Sunday,08:06,32.0,,2022-05-01
12362,12362,2022-05-01 08:06:28.710738,Sunday,08:06,36.0,,2022-05-01
12363,12363,2022-05-01 08:06:53.866061,Sunday,08:06,36.0,,2022-05-01
12364,12364,2022-05-01 08:07:18.970221,Sunday,08:07,36.0,,2022-05-01
12365,12365,2022-05-01 08:07:44.078668,Sunday,08:07,36.0,,2022-05-01
12366,12366,2022-05-01 08:08:09.236401,Sunday,08:08,36.0,,2022-05-01
12367,12367,2022-05-01 08:08:34.360478,Sunday,08:08,36.0,,2022-05-01
12368,12368,2022-05-01 08:08:59.468901,Sunday,08:08,36.0,,2022-05-01
