,Unnamed: 0,time,Day,Hour,Price,ERR,Date
15725,15725,2022-05-02 07:35:31.401861,Monday,07:35,17.0,,2022-05-02
15726,15726,2022-05-02 07:35:56.571718,Monday,07:35,17.0,,2022-05-02
15727,15727,2022-05-02 07:36:21.690181,Monday,07:36,17.0,,2022-05-02
15728,15728,2022-05-02 07:36:46.813164,Monday,07:36,17.0,,2022-05-02
15729,15729,2022-05-02 07:37:11.979539,Monday,07:37,17.0,,2022-05-02
15730,15730,2022-05-02 07:37:37.086898,Monday,07:37,17.0,,2022-05-02
15731,15731,2022-05-02 07:38:02.194257,Monday,07:38,17.0,,2022-05-02
15732,15732,2022-05-02 07:38:27.364797,Monday,07:38,21.0,,2022-05-02
15733,15733,2022-05-02 07:38:52.472156,Monday,07:38,21.0,,2022-05-02
15734,15734,2022-05-02 07:39:17.574743,Monday,07:39,21.0,,2022-05-02
15735,15735,2022-05-02 07:39:42.775846,Monday,07:39,21.0,,2022-05-02
15736,15736,2022-05-02 07:40:07.894342,Monday,07:40,21.0,,2022-05-02
15737,15737,2022-05-02 07:40:33.064200,Monday,07:40,21.0,,2022-05-02
15738,15738,2022-05-02 07:40:58.296545,Monday,07:40,21.0,,2022-05-02
15739,15739,2022-05-02 07:41:23.400913,Monday,07:41,21.0,,2022-05-02
15740,15740,2022-05-02 07:41:48.571741,Monday,07:41,21.0,,2022-05-02
15741,15741,2022-05-02 07:42:13.754156,Monday,07:42,24.0,,2022-05-02
15742,15742,2022-05-02 07:42:38.877135,Monday,07:42,24.0,,2022-05-02
15743,15743,2022-05-02 07:43:04.000111,Monday,07:43,24.0,,2022-05-02
15744,15744,2022-05-02 07:43:29.181936,Monday,07:43,24.0,,2022-05-02
15745,15745,2022-05-02 07:43:54.304915,Monday,07:43,24.0,,2022-05-02
15746,15746,2022-05-02 07:44:19.413287,Monday,07:44,20.0,,2022-05-02
15747,15747,2022-05-02 07:44:44.614357,Monday,07:44,20.0,,2022-05-02
15748,15748,2022-05-02 07:45:09.695254,Monday,07:45,20.0,,2022-05-02
15749,15749,2022-05-02 07:45:34.802607,Monday,07:45,16.0,,2022-05-02
15750,15750,2022-05-02 07:45:59.956834,Monday,07:45,16.0,,2022-05-02
